unitid,unitname,timeperiod,mealname,fcst_custcount,served_custcount,sold_custcount,srvcrsname,itemname,fcst_prtnsize,served_prtnsize,sold_prtnsize,itemuofm1_intid,fcst_prtncount,itemuofm2_intid,served_prtncount,itemuofm3_intid,sold_prtncount,fcst_price,served_price,sold_price,eventdate,item_intid,eventlist_intid,itemxa_intid,itemevent_intid,itemgroup,groupseq,source,sortorder1,servicecourse_intid,day_fcstcount,total_fcstcount,day_servedcount,total_servedcount,day_soldcount,total_soldcount,serving_utensil,serving_pan,codesort,tempcoursecount,srvcoursecount,courseselect,F44
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,ENTREES                  ,Pizza Cheese (SPENCER GRILL-7 INCH) (OL),Pizza,Pizza,Pizza,45139,8,45139,8,45139,8,1.01,1.01,1.01,7/30/2012 0:00,8386,11444495,21429,151308,,,,3000,2,579,1,579,1,579,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,ENTREES                  ,Pizza Beef  (SPENCER GRILL- 7 INCH),Pizza,Pizza,Pizza,48211,4,48211,4,48211,4,1.19,1.19,1.19,7/30/2012 0:00,9096,11444456,22310,151308,,,,3750,2,579,1,579,1,579,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,ENTREES                  ,Pizza Pepperoni  (SPENCER GRILL-7 INCH),Pizza,Pizza,Pizza,45155,12,45155,12,45155,12,0.99,0.99,0.99,7/30/2012 0:00,8389,11444478,21434,151308,,,,4000,2,579,1,579,1,579,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,BREADS                   ,Rolls Ciabatta   (For Spencer)  (V),Roll,Roll,Roll,58107,12,58107,12,58107,12,0.07,0.07,0.07,7/30/2012 0:00,11490,11444452,27802,151308,,,,0.99,7,579,1,579,1,579,1,,,7,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,BREADS                   ,Bread French Wheat Mini (Spencer Grill),Loaf,Loaf,Loaf,48230,5,48230,5,48230,5,0.5,0.5,0.5,7/30/2012 0:00,9103,11444497,22317,151308,,,,0.99,7,579,1,579,1,579,1,,,7,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,BREADS                   ,Bread French White Mini (Spencer Grill),Loaf,Loaf,Loaf,48227,4,48227,4,48227,4,0.47,0.47,0.47,7/30/2012 0:00,9102,11444458,22316,151308,,,,0.99,7,579,1,579,1,579,1,,,7,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,DESSERTS                 ,Cupcakes Banana w/Cream Cheese Frosting,Cupcake,Cupcake,Cupcake,59552,0,59552,0,59552,0,1.38,1.38,1.38,7/30/2012 0:00,11863,11444502,28755,151308,,,,1250.74,8,579,1,579,1,579,1,,,8,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,DESSERTS                 ,RICE KRISPIE BARS,(4 X 6 Cut),(4 X 6 Cut),(4 X 6 Cut),60438,24,60438,24,60438,24,0.6,0.6,0.6,7/30/2012 0:00,3759,11444482,3759,151308,,,,2500.49,8,579,1,579,1,579,1,,,8,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,DESSERTS                 ,Cookies Big Monster w/Peanut Butter,Big Cookie,Big Cookie,Big Cookie,58256,15,58256,15,58256,15,0.47,0.47,0.47,7/30/2012 0:00,11522,11444459,27861,151308,,,,3750.24,8,579,1,579,1,579,1,,,8,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,DESSERTS                 ,Cookies Big Chocolate Chip,Big Cookies,Big Cookies,Big Cookies,45046,50,45046,50,45046,50,0.38,0.38,0.38,7/30/2012 0:00,8358,11444491,21389,151308,,,,5000,8,579,1,579,1,579,1,,,8,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,DESSERTS                 ,OL*CHOCOLATE CHIP COOKIES,Dozen,Dozen,Dozen,3484,2,3484,2,3484,2,1.07,1.07,1.07,7/30/2012 0:00,3730,11444500,3730,151308,,,,6000,8,579,1,579,1,579,1,,,8,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,400,OUT TAKES VEGAN,477,477,477,ENTREES                  ,V*Mediterranean Combo Plate ,Combo Plate,Combo Plate,Combo Plate,61362,120,61362,120,61362,120,2.6,2.6,2.6,7/30/2012 0:00,12350,11441201,29908,151202,,,,6000.06,2,579,477,579,477,579,477,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,500,OUT TAKES MENU,1,1,1,ENTREES                  ,Chips of the Day,Bag,Bag,Bag,67129,,67129,,67129,,,,,7/30/2012 0:00,13821,11441207,33013,151204,,,,6000.5,2,579,1,579,1,579,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,500,OUT TAKES MENU,1,1,1,ENTREES                  ,Fruit of the Day,Piece,Piece,Piece,67131,,67131,,67131,,,,,7/30/2012 0:00,13822,11441209,33014,151204,,,,6000.51,2,579,1,579,1,579,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,500,OUT TAKES MENU,1,1,1,ENTREES                  ,Peanut Butter & Jelly Sandwich,Sandwich/Meal,Sandwich/Meal,Sandwich/Meal,67171,20,67171,20,67171,20,1.19,1.19,1.19,7/30/2012 0:00,13836,11441204,33030,151204,,,,6000.66,2,579,1,579,1,579,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,500,OUT TAKES MENU,1,1,1,ENTREES                  ,Wheat Bagel w/Cream Cheese ,Bagel/Meal,Bagel/Meal,Bagel/Meal,67139,62,67139,62,67139,62,1.48,1.48,1.48,7/30/2012 0:00,13825,11441205,33019,151204,,,,6000.81,2,579,1,579,1,579,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,500,OUT TAKES MENU,1,1,1,ENTREES                  ,Wheat  Bagel w/Hummus ,Bagel/Meal,Bagel/Meal,Bagel/Meal,67208,10,67208,10,67208,10,1.67,1.67,1.67,7/30/2012 0:00,13848,11441206,33042,151204,,,,6000.87,2,579,1,579,1,579,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,500,OUT TAKES MENU,1,1,1,ENTREES                  ,OL*Cheese & Fruit w/ Baguette   ,(13.4 Oz Portion),(13.4 Oz Portion),(13.4 Oz Portion),66455,240,66455,240,66455,240,3.77,3.77,3.77,7/30/2012 0:00,13672,11441203,32654,151204,,,,6001,2,579,1,579,1,579,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,500,OUT TAKES MENU,1,1,1,DESSERTS                 ,Cookies of the Day,Cookies,Cookies,Cookies,67133,,67133,,67133,,,,,7/30/2012 0:00,13823,11441208,33015,151204,,,,6000.5,8,579,1,579,1,579,1,,,8,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,100,BREAKFAST,100,100,100,BREAKFAST PASTRY,OL*Blackberry Strudel,(8 Cut),(8 Cut),(8 Cut),52638,24,52638,24,52638,24,0.36,0.36,0.36,7/31/2012 0:00,10258,11445309,24945,151323,,,,1,40,521,100,521,100,521,100,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,ENTREES                  ,Turkey Burger (Spencer),10 Oz Burger,10 Oz Burger,10 Oz Burger,67125,,67125,,67125,,1.8,1.8,1.8,7/31/2012 0:00,13820,11444553,33012,151309,,,,1.01,2,521,1,521,1,521,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,ENTREES                  ,Nachos  (Spencer),Serving,Serving,Serving,67039,10,67039,10,67039,10,1.94,1.94,1.94,7/31/2012 0:00,13797,11444516,32977,151309,,,,1.01,2,521,1,521,1,521,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,ENTREES                  ,Veggie Nachos (Spencer),Serving,Serving,Serving,67032,0,67032,0,67032,0,2.16,2.16,2.16,7/31/2012 0:00,13795,11444517,32975,151309,,,,1.01,2,521,1,521,1,521,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,ENTREES                  ,Nachos Supreme  (Spencer),Serving,Serving,Serving,67029,0,67029,0,67029,0,2.41,2.41,2.41,7/31/2012 0:00,13794,11444520,32962,151309,,,,1.02,2,521,1,521,1,521,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,ENTREES                  ,Potatoes French Fried  (Spencer),(4 Oz Portion),(4 Oz Portion),(4 Oz Portion),67120,15,67120,15,67120,15,0.23,0.23,0.23,7/31/2012 0:00,13818,11444548,33009,151309,,,,1.02,2,521,1,521,1,521,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,ENTREES                  ,PIZZA BEEF (SPENCER-16 INCH),(8 Slice),(8 Slice),(8 Slice),63701,0,63701,0,63701,0,0.57,0.57,0.57,7/31/2012 0:00,12916,11444557,31183,151309,,,,1.02,2,521,1,521,1,521,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,ENTREES                  ,PIZZA CHEESE (SPENCER-16 INCH)   (OL)  ,(8 Slice),(8 Slice),(8 Slice),63681,0,63681,0,63681,0,0.35,0.35,0.35,7/31/2012 0:00,12914,11444536,31178,151309,,,,1.04,2,521,1,521,1,521,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,ENTREES                  ,PIZZA PEPPERONI  (SPENCER-16 INCH)   ,(8 Slice),(8 Slice),(8 Slice),63693,0,63693,0,63693,0,0.37,0.37,0.37,7/31/2012 0:00,12915,11444533,31180,151309,,,,1.07,2,521,1,521,1,521,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,ENTREES                  ,PIZZA VEGETABLE (SPENCER-16 INCH)  (OL),(8 Slice),(8 Slice),(8 Slice),63708,0,63708,0,63708,0,0.47,0.47,0.47,7/31/2012 0:00,12917,11444534,31185,151309,,,,1.13,2,521,1,521,1,521,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,ENTREES                  ,Chicken Enchilada Baja Soup,4 OZ LADEL,4 OZ LADEL,4 OZ LADEL,53934,0,53934,0,53934,0,0.58,0.58,0.58,7/31/2012 0:00,10560,11444544,25396,151309,,,,1.22,2,521,1,521,1,521,1,4 OZ LADLE               ,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,ENTREES                  ,Yogurt Parfait w/Nuts,Yogurt Parfait,Yogurt Parfait,Yogurt Parfait,59094,20,59094,20,59094,20,0.67,0.67,0.67,7/31/2012 0:00,11758,11444519,28443,151309,,,,1.25,2,521,1,521,1,521,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,ENTREES                  ,Quesadilla Pepper Jack Cheese (Spencer),Quesadilla,Quesadilla,Quesadilla,55401,0,55401,0,55401,0,0.4,0.4,0.4,7/31/2012 0:00,10899,11444551,26193,151309,,,,4.91,2,521,1,521,1,521,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,ENTREES                  ,Quesadilla Chicken & Pepper Jack Spencer,Quesadilla,Quesadilla,Quesadilla,55407,20,55407,20,55407,20,0.63,0.63,0.63,7/31/2012 0:00,10900,11444560,26194,151309,,,,8.82,2,521,1,521,1,521,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,ENTREES                  ,Quesadilla Hummus (Spencer),Quesadilla,Quesadilla,Quesadilla,58216,0,58216,0,58216,0,0.62,0.62,0.62,7/31/2012 0:00,11512,11444535,27841,151309,,,,12.72,2,521,1,521,1,521,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,ENTREES                  ,Sandwich Beef Burger (Spencer Grill),Sandwich,Sandwich,Sandwich,53388,10,53388,10,53388,10,1.01,1.01,1.01,7/31/2012 0:00,10455,11444559,25199,151309,,,,16.62,2,521,1,521,1,521,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,ENTREES                  ,Sandwich Black Bean Burger (Spencer),Sandwich,Sandwich,Sandwich,53390,8,53390,8,53390,8,1.36,1.36,1.36,7/31/2012 0:00,10456,11444556,25200,151309,,,,32.24,2,521,1,521,1,521,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
